Ngày đăng,Năm SX,Xuất xứ,Địa điểm,Kiểu dáng,Số km đã đi,Hộp số,Tình trạng,Nhiên liệu,Giá
2025-09-16,2015,Đang cập nhật,"Thị trấn Trạm Trôi, Huyện Hoài Đức, Hà Nội",Pick-up (bán tải),0,Số sàn,Đã sử dụng,Dầu,295000000
2025-09-16,2021,Đang cập nhật,"Thị trấn Trạm Trôi, Huyện Hoài Đức, Hà Nội",Sedan,0,Tự động,Đã sử dụng,Xăng,420000000
2025-09-16,2017,Đang cập nhật,"Thị trấn Trạm Trôi, Huyện Hoài Đức, Hà Nội",Pick-up (bán tải),0,Tự động,Đã sử dụng,Dầu,555000000
2025-09-16,2008,Đang cập nhật,"Phường Gia Thụy, Quận Long Biên, Hà Nội",SUV / Cross over,0,Tự động,Đã sử dụng,Xăng,768000000
2025-09-16,2011,Đang cập nhật,"Phường Gia Thụy, Quận Long Biên, Hà Nội",SUV / Cross over,0,Tự động,Đã sử dụng,Xăng,245000000
2025-09-16,2008,Đang cập nhật,"Phường Gia Thụy, Quận Long Biên, Hà Nội",SUV / Cross over,0,Số sàn,Đã sử dụng,Xăng,550000000
2025-09-16,2016,Đang cập nhật,"Phường Bồ Đề, Quận Long Biên, Hà Nội",Unknown,0,Tự động,Đã sử dụng,Xăng,315000000
2025-09-16,2017,Đang cập nhật,"Phường Bồ Đề, Quận Long Biên, Hà Nội",Pick-up (bán tải),0,Tự động,Đã sử dụng,Dầu,566000000
2025-09-16,2002,Việt Nam,"undefined, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Van,30000,Số sàn,Đã sử dụng,Xăng,39000000
2025-09-16,2020,Đang cập nhật,"Phường Láng Hạ, Quận Đống Đa, Hà Nội",SUV / Cross over,0,Tự động,Đã sử dụng,Xăng,455000000
2025-09-16,2021,Nước khác,"Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội",Hatchback,35000,Tự động,Đã sử dụng,Xăng,310000000
2025-09-16,2009,Đang cập nhật,"Phường Mộ Lao, Quận Hà Đông, Hà Nội",Hatchback,1,Số sàn,Đã sử dụng,Xăng,69000000
2025-09-16,2009,Đang cập nhật,"Phường Hàng Bông, Quận Hoàn Kiếm, Hà Nội",Hatchback,1,Số sàn,Đã sử dụng,Xăng,69000000
2025-09-16,2009,Đang cập nhật,"Phường Hàng Bài, Quận Hoàn Kiếm, Hà Nội",Hatchback,1,Tự động,Đã sử dụng,Xăng,69000000
2025-09-16,2023,Nước khác,"Phường Cống Vị, Quận Ba Đình, Hà Nội",Sedan,12700,Tự động,Đã sử dụng,Động cơ Hybrid,2950000000
2025-09-16,2006,Đang cập nhật,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,1,Số sàn,Đã sử dụng,Xăng,170000000
2025-09-16,2006,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,1,Số sàn,Đã sử dụng,Xăng,170000000
2025-09-16,2021,Nước khác,"Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",Sedan,35000,Tự động,Đã sử dụng,Xăng,2400000000
2025-09-16,2021,Đang cập nhật,"Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,489000000
2025-09-16,2021,Đang cập nhật,"Phường Hàng Bài, Quận Hoàn Kiếm, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,489000000
2025-09-16,2021,Đang cập nhật,"Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,489000000
2025-09-16,2021,Đang cập nhật,"Phường Láng Hạ, Quận Đống Đa, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,489000000
2025-09-16,2022,Đang cập nhật,"Phường Dương Nội, Quận Hà Đông, Hà Nội",SUV / Cross over,1,Tự động,Đã sử dụng,Xăng,663000000
2025-09-16,2021,Đang cập nhật,"Phường Kim Liên, Quận Đống Đa, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,880000000
2025-09-16,2021,Đang cập nhật,"Phường Cát Linh, Quận Đống Đa, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,880000000
2025-09-16,2021,Đang cập nhật,"Phường Kim Mã, Quận Ba Đình, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,880000000
2025-09-16,2022,Đang cập nhật,"Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",SUV / Cross over,1,Tự động,Đã sử dụng,Xăng,645000000
2025-09-16,2022,Đang cập nhật,"Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",SUV / Cross over,1,Tự động,Đã sử dụng,Xăng,645000000
2025-09-16,2020,Việt Nam,"Xã Bích Hòa, Huyện Thanh Oai, Hà Nội",Sedan,192628,Số sàn,Đã sử dụng,Xăng,286000000
2025-09-16,2016,Đang cập nhật,"Phường Mai Động, Quận Hoàng Mai, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,295000000
2025-09-16,2016,Đang cập nhật,"Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,295000000
2025-09-16,2024,Thái Lan,"Phường La Khê, Quận Hà Đông, Hà Nội",Pick-up (bán tải),60000,Tự động,Đã sử dụng,Dầu,1175000000
2025-09-16,2022,Đang cập nhật,"Phường Khương Đình, Quận Thanh Xuân, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,440000000
2025-09-16,2022,Đang cập nhật,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,440000000
2025-09-16,2022,Đang cập nhật,"Thị trấn Trạm Trôi, Huyện Hoài Đức, Hà Nội",Pick-up (bán tải),1,Tự động,Đã sử dụng,Dầu,545000000
2025-09-16,2024,Đang cập nhật,"Phường Kim Giang, Quận Thanh Xuân, Hà Nội",SUV / Cross over,20000,Tự động,Đã sử dụng,Xăng,1180000000
2025-09-16,2022,Việt Nam,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Unknown,74000,Tự động,Đã sử dụng,Xăng,38000000
2025-09-16,2024,Thái Lan,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",SUV / Cross over,14000,Tự động,Đã sử dụng,Xăng,495000000
2025-09-16,2025,Đang cập nhật,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Unknown,0,Tự động,Mới,Xăng,510000000
2025-09-16,2024,Nước khác,"Phường Đức Giang, Quận Long Biên, Hà Nội",SUV / Cross over,20000,Tự động,Đã sử dụng,Xăng,1180000000
2025-09-16,2025,Đang cập nhật,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Unknown,0,Tự động,Mới,Xăng,660000000
2025-09-16,2025,Nước khác,"Phường Láng Hạ, Quận Đống Đa, Hà Nội",SUV / Cross over,1000,Tự động,Đã sử dụng,Xăng,998000000
2025-09-16,2025,Đang cập nhật,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Pick-up (bán tải),0,Tự động,Mới,Dầu,706000000
2025-09-16,2025,Nước khác,"Phường Liễu Giai, Quận Ba Đình, Hà Nội",SUV / Cross over,1000,Tự động,Đã sử dụng,Xăng,998000000
2025-09-16,2025,Đang cập nhật,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,0,Tự động,Mới,Động cơ Hybrid,913000000
2025-09-16,2025,Đang cập nhật,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,2,Tự động,Mới,Xăng,658000000
2025-09-16,2023,Đang cập nhật,"Phường Nhật Tân, Quận Tây Hồ, Hà Nội",Unknown,1,Tự động,Đã sử dụng,Điện,439000000
2025-09-16,2018,Nhật Bản,"Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Sedan,53000,Tự động,Đã sử dụng,Xăng,415000000
2025-09-16,2019,Đang cập nhật,"Xã Long Xuyên, Huyện Phúc Thọ, Hà Nội",Hatchback,0,Tự động,Đã sử dụng,Xăng,335000000
2025-09-16,2006,Đang cập nhật,"Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,73000000
2025-09-16,2006,Đang cập nhật,"Thị trấn Xuân Mai, Huyện Chương Mỹ, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,73000000
2025-09-16,2006,Đang cập nhật,"Phường Láng Thượng, Quận Đống Đa, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,73000000
2025-09-16,2015,Đang cập nhật,"Phường Hoàng Văn Thụ, Quận Hoàng Mai, Hà Nội",SUV / Cross over,0,Tự động,Đã sử dụng,Xăng,470000000
2025-09-16,2006,Đang cập nhật,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,73000000
2025-09-16,2024,Đang cập nhật,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Van,51000,Tự động,Đã sử dụng,Xăng,1999000000
2025-09-16,2019,Nước khác,"Phường Liễu Giai, Quận Ba Đình, Hà Nội",Hatchback,0,Số sàn,Đã sử dụng,Xăng,210000000
2025-09-16,2016,Đang cập nhật,"Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,225000000
2025-09-16,2016,Đang cập nhật,"Phường Cát Linh, Quận Đống Đa, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,225000000
2025-09-16,2018,Nước khác,"Phường Biên Giang, Quận Hà Đông, Hà Nội",Minivan (MPV),0,Số sàn,Đã sử dụng,Xăng,380000000
2025-09-16,2016,Đang cập nhật,"Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,225000000
2025-09-16,2016,Đang cập nhật,"Phường Điện Biên, Quận Ba Đình, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,225000000
2025-09-16,2019,Đang cập nhật,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",SUV / Cross over,70000,Tự động,Đã sử dụng,Xăng,1079000000
2025-09-16,2019,Đang cập nhật,"Thị trấn Xuân Mai, Huyện Chương Mỹ, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,295000000
2025-09-16,2022,Đang cập nhật,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",SUV / Cross over,0,Tự động,Đã sử dụng,Dầu,955000000
2025-09-16,2025,Nước khác,"Phường Long Biên, Quận Long Biên, Hà Nội",SUV / Cross over,0,Tự động,Mới,Xăng,613000000
2025-09-16,2009,Đang cập nhật,"Thị trấn Xuân Mai, Huyện Chương Mỹ, Hà Nội",Sedan,1,Tự động,Đã sử dụng,Xăng,205000000
2025-09-16,2024,Đang cập nhật,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",SUV / Cross over,42000,Tự động,Đã sử dụng,Dầu,1405000000
2025-09-16,2018,Đang cập nhật,"Thị trấn Xuân Mai, Huyện Chương Mỹ, Hà Nội",Pick-up (bán tải),1,Số sàn,Đã sử dụng,Dầu,410000000
2025-09-16,2025,Nước khác,"Phường Giang Biên, Quận Long Biên, Hà Nội",SUV / Cross over,0,Tự động,Mới,Xăng,565000000
2025-09-16,2025,Nước khác,"Phường Long Biên, Quận Long Biên, Hà Nội",SUV / Cross over,0,Tự động,Mới,Xăng,586000000
2025-09-16,2020,Nước khác,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",SUV / Cross over,60000,Tự động,Đã sử dụng,Dầu,899000000
2025-09-16,2025,Nước khác,"Phường Cự Khối, Quận Long Biên, Hà Nội",Pick-up (bán tải),0,Tự động,Mới,Dầu,820000000
2025-09-16,2016,Đang cập nhật,"Thị trấn Xuân Mai, Huyện Chương Mỹ, Hà Nội",Unknown,1,Tự động,Đã sử dụng,Xăng,390000000
2025-09-16,2013,Đang cập nhật,"Phường Long Biên, Quận Long Biên, Hà Nội",SUV / Cross over,1,Tự động,Đã sử dụng,Xăng,418000000
2025-09-16,2006,Nước khác,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Unknown,0,Bán tự động,Đã sử dụng,Dầu,32000000
2025-09-16,2003,Mỹ,"Phường Nhật Tân, Quận Tây Hồ, Hà Nội",Sedan,250000,Tự động,Đã sử dụng,Xăng,68000000
2025-09-16,2009,Đang cập nhật,"Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",Sedan,76000,Tự động,Đã sử dụng,Xăng,198000000
2025-09-16,2003,Đang cập nhật,"Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",Kiểu dáng khác,0,Tự động,Đã sử dụng,Xăng,78000000
2025-09-16,2003,Đang cập nhật,"Phường Điện Biên, Quận Ba Đình, Hà Nội",Unknown,0,Tự động,Đã sử dụng,Xăng,78000000
2025-09-16,2009,Đang cập nhật,"Phường Mai Dịch, Quận Cầu Giấy, Hà Nội",Unknown,70000,Tự động,Đã sử dụng,Xăng,198000000
2025-09-16,2022,Đang cập nhật,"Phường Bồ Đề, Quận Long Biên, Hà Nội",SUV / Cross over,0,Tự động,Đã sử dụng,Xăng,785000000
2025-09-16,2019,Đang cập nhật,"Phường Bồ Đề, Quận Long Biên, Hà Nội",Minivan (MPV),0,Tự động,Đã sử dụng,Xăng,465000000
2025-09-16,2021,Đang cập nhật,"Phường Bồ Đề, Quận Long Biên, Hà Nội",Van,0,Tự động,Đã sử dụng,Dầu,1095000000
2025-09-16,2025,Trung Quốc,"Phường Quang Trung, Quận Hà Đông, Hà Nội",Minivan (MPV),0,Tự động,Mới,Xăng,699000000
2025-09-16,2020,Đang cập nhật,"Phường Kim Mã, Quận Ba Đình, Hà Nội",SUV / Cross over,90000,Tự động,Đã sử dụng,Xăng,448000000
2025-09-16,2022,Đang cập nhật,"Phường Bồ Đề, Quận Long Biên, Hà Nội",SUV / Cross over,0,Tự động,Đã sử dụng,Dầu,1135000000
2025-09-16,2013,Nước khác,"Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",SUV / Cross over,130000,Tự động,Đã sử dụng,Xăng,415000000
2025-09-16,2016,Nước khác,"Phường Cát Linh, Quận Đống Đa, Hà Nội",Hatchback,67000,Tự động,Đã sử dụng,Xăng,320000000
2025-09-16,2014,Mỹ,"undefined, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,110000,Tự động,Đã sử dụng,Xăng,2850000000
2025-09-16,2022,Đang cập nhật,"Phường Bồ Đề, Quận Long Biên, Hà Nội",SUV / Cross over,0,Tự động,Đã sử dụng,Xăng,835000000
2025-09-16,2018,Nước khác,"Phường Minh Khai, Quận Bắc Từ Liêm, Hà Nội",Sedan,80000,Tự động,Đã sử dụng,Xăng,370000000
2025-09-16,2018,Đang cập nhật,"Phường Hàng Bạc, Quận Hoàn Kiếm, Hà Nội",Sedan,91297,Tự động,Đã sử dụng,Xăng,399000000
2025-09-16,2025,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",SUV / Cross over,0,Tự động,Mới,Xăng,2599000000
2025-09-16,2011,Đức,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Sedan,110000,Tự động,Đã sử dụng,Xăng,385000000
2025-09-16,2016,Đang cập nhật,"Phường Bạch Đằng, Quận Hai Bà Trưng, Hà Nội",SUV / Cross over,85689,Tự động,Đã sử dụng,Xăng,565000000
2025-09-16,2025,Việt Nam,"Phường Xuân Phương, Quận Nam Từ Liêm, Hà Nội",Hatchback,0,Tự động,Mới,Điện,475000000
2025-09-16,2025,Đang cập nhật,"Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Hatchback,0,Tự động,Mới,Xăng,2149000000
2025-09-16,2019,Nước khác,"Phường Khương Thượng, Quận Đống Đa, Hà Nội",Sedan,61289,Tự động,Đã sử dụng,Xăng,455000000
2025-09-16,2025,Thái Lan,"Phường Cổ Nhuế 2, Quận Bắc Từ Liêm, Hà Nội",Hatchback,0,Tự động,Mới,Động cơ Hybrid,569000000
2025-09-16,2018,Nước khác,"Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,81689,Tự động,Đã sử dụng,Xăng,715000000
2025-09-16,2022,Đang cập nhật,"Phường Liễu Giai, Quận Ba Đình, Hà Nội",Sedan,70000,Tự động,Đã sử dụng,Xăng,440000000
2025-09-16,2024,Đang cập nhật,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,0,Tự động,Đã sử dụng,Xăng,825000000
2025-09-16,2021,Đang cập nhật,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",Sedan,0,Tự động,Đã sử dụng,Xăng,505000000
2025-09-16,2025,Đang cập nhật,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,0,Tự động,Đã sử dụng,Dầu,1205000000
2025-09-16,2024,Đang cập nhật,"Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",Unknown,1,Tự động,Đã sử dụng,Xăng,449000000
2025-09-16,2009,Đang cập nhật,"Phường Bồ Đề, Quận Long Biên, Hà Nội",SUV / Cross over,14000,Tự động,Đã sử dụng,Xăng,250000000
2025-09-16,2021,Đang cập nhật,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,0,Tự động,Đã sử dụng,Xăng,595000000
2025-09-16,2015,Đang cập nhật,"Phường Đức Giang, Quận Long Biên, Hà Nội",SUV / Cross over,80000,Tự động,Đã sử dụng,Xăng,518000000
2025-09-16,2018,Đang cập nhật,"Phường Trung Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,0,Tự động,Đã sử dụng,Xăng,909000000
2025-09-16,2022,Mỹ,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,0,Tự động,Mới,Xăng,1990000000
2025-09-16,2024,Đang cập nhật,"Phường Tứ Liên, Quận Tây Hồ, Hà Nội",Unknown,1,Tự động,Đã sử dụng,Xăng,799000000
2025-09-16,2023,Việt Nam,"Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",SUV / Cross over,52000,Tự động,Đã sử dụng,Điện,675000000
2025-09-16,2010,Đang cập nhật,"Phường Trần Phú, Quận Hoàng Mai, Hà Nội",Unknown,1,Tự động,Đã sử dụng,Dầu,699000000
2025-09-16,2015,Đang cập nhật,"Phường Xuân La, Quận Tây Hồ, Hà Nội",Unknown,1,Tự động,Đã sử dụng,Xăng,1999000000
2025-09-16,2010,Đang cập nhật,"Phường Điện Biên, Quận Ba Đình, Hà Nội",Hatchback,125000,Tự động,Đã sử dụng,Xăng,160000000
2025-09-16,2015,Đang cập nhật,"Phường Tứ Liên, Quận Tây Hồ, Hà Nội",SUV / Cross over,1,Tự động,Đã sử dụng,Xăng,1999000000
2025-09-16,2023,Đang cập nhật,"Phường Xuân La, Quận Tây Hồ, Hà Nội",SUV / Cross over,1,Tự động,Đã sử dụng,Xăng,796000000
2025-09-16,2019,Nước khác,"Phường Cửa Đông, Quận Hoàn Kiếm, Hà Nội",Sedan,86000,Tự động,Đã sử dụng,Xăng,372000000
2025-09-16,2021,Việt Nam,"Phường Phúc Đồng, Quận Long Biên, Hà Nội",Sedan,38000,Tự động,Đã sử dụng,Xăng,1499000000
2025-09-16,2015,Đang cập nhật,"Phường Kim Mã, Quận Ba Đình, Hà Nội",Sedan,95000,Tự động,Đã sử dụng,Xăng,575000000
2025-09-16,2024,Việt Nam,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",Pick-up (bán tải),30000,Tự động,Đã sử dụng,Dầu,699000000
2025-09-16,2015,Đang cập nhật,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Hatchback,33333,Số sàn,Đã sử dụng,Xăng,145000000
2025-09-16,2025,Thái Lan,"MG Haxaco 46 Láng Hạ , Phường Láng Hạ, Quận Đống Đa, Hà Nội",Sedan,0,Tự động,Mới,Xăng,435000000
2025-09-16,2017,Đang cập nhật,"Phường Giang Biên, Quận Long Biên, Hà Nội",Sedan,85000,Tự động,Đã sử dụng,Xăng,340000000
2025-09-16,2025,Việt Nam,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",SUV / Cross over,5555,Tự động,Đã sử dụng,Xăng,860000000
2025-09-16,2010,Hàn Quốc,"Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Hatchback,100000,Tự động,Đã sử dụng,Xăng,90000000
2025-09-16,2016,Hàn Quốc,"Phường Mộ Lao, Quận Hà Đông, Hà Nội",SUV / Cross over,100000,Tự động,Đã sử dụng,Xăng,545000000
2025-09-16,2019,Việt Nam,"Thị trấn Chúc Sơn, Huyện Chương Mỹ, Hà Nội",Sedan,90000,Tự động,Đã sử dụng,Xăng,430000000
2025-09-16,2017,Thái Lan,"Phường Yên Nghĩa, Quận Hà Đông, Hà Nội",Pick-up (bán tải),180000,Tự động,Đã sử dụng,Dầu,395000000
2025-09-16,2019,Mỹ,"Đường Đại Cồ Việt, Phường Cầu Dền, Quận Hai Bà Trưng, Hà Nội",SUV / Cross over,95000,Tự động,Đã sử dụng,Dầu,799000000
2025-09-16,2022,Đang cập nhật,"Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội",Sedan,45000,Tự động,Đã sử dụng,Xăng,485000000
2025-09-16,2019,Đang cập nhật,"Phường Đại Kim, Quận Hoàng Mai, Hà Nội",Unknown,38000,Tự động,Đã sử dụng,Xăng,610000000
2025-09-16,2012,Đang cập nhật,"Phường Yên Hoà, Quận Cầu Giấy, Hà Nội",SUV / Cross over,120000,Tự động,Đã sử dụng,Xăng,435000000
2025-09-16,2022,Nước khác,"Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",SUV / Cross over,44000,Tự động,Đã sử dụng,Xăng,455000000
2025-09-16,2014,Việt Nam,"Xã Hữu Hoà, Huyện Thanh Trì, Hà Nội",Sedan,100000,Tự động,Đã sử dụng,Xăng,1099000000
